assessment_id,assessment_title,tool_version,tool_release_date,scenario,scenario_purpose,submitter_unit_id,L1,submitter_org_id,L2,L3,L4,L5,L6,L7,scenario_id,L8,spec_id,distribution_id,P1,P2,sdo_id,P3,P4,P5,P6,P7,P8,P9,P10,C1,C2,C3,C4,C5,assessment_date,io_spec_type,criterion_camss_id,criterion_sha_id,criterion_description,score_id,score,statement_id,statement
4a0145c17eaf18a255567874eb0907e74e9042e8424507439cf7138da9b10717,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),3.1.0,31/03/2020,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-09-30,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),e41213fb14c1adb9399c01ba2716777ad755f60c7900cc97cbd7d16bc774452c,a23e172b-7343-4adb-bff5-f62294da6a92,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),https://tools.ietf.org/html/rfc4217,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-09-30,Generic Specification,A1,8eb17470327d32b3bb523447fe72ee5c60ddb03e81dae318b485fbe05f48a844,The specification has been included in a national catalogue from a Member State whose NIF is fully aligned with at least 4 out of 5 sections of the EIF according to NIFO factsheets.,8f7a4b3d-042c-4d60-9fe5-610eeab83453,0,c02385a4-b761-4074-93c5-4d0c64c2238d,"There is no Member State that includes FTPS in their national catalogue with The National Interoperability Framework (NIF) aligned with at least 4 out of 5 sections of the European Interoperability Framework (EIF) according to the National Interoperability Framework Observatory (NIFO) factsheets.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards"
4a0145c17eaf18a255567874eb0907e74e9042e8424507439cf7138da9b10717,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),3.1.0,31/03/2020,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-09-30,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),e41213fb14c1adb9399c01ba2716777ad755f60c7900cc97cbd7d16bc774452c,a23e172b-7343-4adb-bff5-f62294da6a92,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),https://tools.ietf.org/html/rfc4217,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-09-30,Generic Specification,A2,02333ef99fbcb4f101a106bcf97c9559888756b085b1729b7c2ac9626dc4bc63,The specification facilitates the publication of public data as open data.,c6c7f3d9-ae8d-409e-9e6e-aaee8033ea6c,1,b399f14b-5ca8-4bb9-90b1-3b7dc052fa4e,"FTPS is a secure internet protocol for the exchange of data over an Internet network. It makes data accessible on the web which is the first level of maturity defined in the Tim Berners-Lee's 5-star for Open Data.

FTPS IETF reference:
https://tools.ietf.org/html/rfc4217

Tim Berners-Lee 5-star schema for Open Data:   
https://5stardata.info/en/"
4a0145c17eaf18a255567874eb0907e74e9042e8424507439cf7138da9b10717,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),3.1.0,31/03/2020,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-09-30,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),e41213fb14c1adb9399c01ba2716777ad755f60c7900cc97cbd7d16bc774452c,a23e172b-7343-4adb-bff5-f62294da6a92,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),https://tools.ietf.org/html/rfc4217,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-09-30,Generic Specification,A3,f70d8bc1b4b6e186d69ea3f7f8cc7b2d75314b84e7f481ebe13b4e6ed8b36598,All stakeholders have the opportunity to contribute to the development of the specification ,94f41bf3-5d1d-4b3f-894d-b77d24c40893,1,5bc47fbc-cf53-4552-b7f0-3f07d2be6dac,"IETF has a formal review and approval so that all the relevant stakeholders can formally appeal or raise objections to the development and approval of specifications.
Each distinct version of an Internet standards-related specification is published as part of the ""Request for Comments"" (RFC) document series. This archival series is the official publication channel for Internet standards documents and other publications.
During the development of a specification, draft versions of the document are made available for informal review and comment by placing them in the IETF's ""Internet-Drafts"" directory, which is replicated on a number of Internet hosts. This makes an evolving working document readily available to a wide audience, facilitating the process of review and revision.

Standard process IETF:
https://www.ietf.org/standards/process/ 

Internet Best Current Practices IETF:
https://tools.ietf.org/html/rfc2026"
4a0145c17eaf18a255567874eb0907e74e9042e8424507439cf7138da9b10717,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),3.1.0,31/03/2020,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-09-30,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),e41213fb14c1adb9399c01ba2716777ad755f60c7900cc97cbd7d16bc774452c,a23e172b-7343-4adb-bff5-f62294da6a92,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),https://tools.ietf.org/html/rfc4217,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-09-30,Generic Specification,A4,7aa038b5496afb8cb229c692be9a2adc175deb2d5d47e35ad67e027c9eac28ba,A public review is part of the decision-making process.,13102ec7-b430-4793-a822-7ba4ab779bb7,1,c526ab74-640f-46fb-babf-b83535068a44,"The IETF is a consensus-based group, and authority to act on behalf of the community requires a high degree of consensus and the continued consent of the community. The process of creating an Internet Standard is straightforward: a specification undergoes a period of development and several iterations of review by the Internet community and revision based upon experience is adopted as a Standard by the appropriate body and is published. In practice, the process is more complicated, due to (1) the difficulty of creating specifications of high technical quality; (2) the need to consider the interests of all the affected parties; (3) the importance of establishing widespread community consensus; and (4) the difficulty of evaluating the utility of a particular specification for the Internet community. The goals of the Internet Standards Process are:
- Technical excellence;
- prior implementation and testing;
- clear, concise, and easily understood documentation;
- openness and fairness; and 
- timeliness.
The goal of technical competence, the requirement for prior implementation and testing, and the need to allow all interested parties to comment all require significant time and effort. The Internet Standards Process is intended to balance these conflicting goals. The process is believed to be as short and simple as possible without sacrificing technical excellence, thorough testing before adoption of a standard, or openness and fairness.

Standard process IETF:
https://www.ietf.org/standards/process/"
4a0145c17eaf18a255567874eb0907e74e9042e8424507439cf7138da9b10717,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),3.1.0,31/03/2020,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-09-30,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),e41213fb14c1adb9399c01ba2716777ad755f60c7900cc97cbd7d16bc774452c,a23e172b-7343-4adb-bff5-f62294da6a92,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),https://tools.ietf.org/html/rfc4217,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-09-30,Generic Specification,A5,31bf959b6c4a983ec70eb87e0177f2739575ebce42c7c3b95b9012ef3bfe673e,The specification is available for everyone to study.,01d3002f-5ae8-478e-afac-50766495e3c2,1,ff0a3f63-745d-4841-8212-070b75bb8e36,"FTPS is publicly available for implementation and use, and therefore for everyone to study, for free on IETF webpage.

FTPS IETF reference:
https://tools.ietf.org/html/rfc4217"
4a0145c17eaf18a255567874eb0907e74e9042e8424507439cf7138da9b10717,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),3.1.0,31/03/2020,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-09-30,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),e41213fb14c1adb9399c01ba2716777ad755f60c7900cc97cbd7d16bc774452c,a23e172b-7343-4adb-bff5-f62294da6a92,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),https://tools.ietf.org/html/rfc4217,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-09-30,Generic Specification,A6,a81c4b8658f57e819297eb0b7977407f8d814c6fe749c74a8ac497277ca7d9d8,The specification is licensed on a (F)RAND basis,26c9f3a0-5e89-4fa5-835f-0b0f52232912,1,2c3924fc-4c85-4a9f-99f1-8937b2dd76fe,"Like all the IETF standards, FTPS is a free and open technical specification, built on IETF standards and licenses from the Open Web Foundation. FTPS is therefore licensed on a royalty-free basis.
No IPR disclosures have been submitted directly on the FTPS specification (RFC 4217).

Intellectual Property Rights in IETF:
https://tools.ietf.org/html/rfc3668"
4a0145c17eaf18a255567874eb0907e74e9042e8424507439cf7138da9b10717,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),3.1.0,31/03/2020,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-09-30,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),e41213fb14c1adb9399c01ba2716777ad755f60c7900cc97cbd7d16bc774452c,a23e172b-7343-4adb-bff5-f62294da6a92,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),https://tools.ietf.org/html/rfc4217,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-09-30,Generic Specification,A7,1cd71a7b6d54631ba58cc8b0655a443d696f49ec74a0f4cccc871de7789d6a60,The specification is licensed on a royalty-free basis,bab92ca6-675c-4e1a-b8db-f02886fd6117,1,ceb39b98-8d6f-40bb-88e6-4e76b31bdf46,"Like all the IETF standards, FTPS is a free and open technical specification, built on IETF standards and licenses from the Open Web Foundation. Therefore, FTPS is licensed on a royalty-free basis.

Intellectual Property Rights in IETF:
https://tools.ietf.org/html/rfc3668"
4a0145c17eaf18a255567874eb0907e74e9042e8424507439cf7138da9b10717,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),3.1.0,31/03/2020,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-09-30,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),e41213fb14c1adb9399c01ba2716777ad755f60c7900cc97cbd7d16bc774452c,a23e172b-7343-4adb-bff5-f62294da6a92,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),https://tools.ietf.org/html/rfc4217,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-09-30,Generic Specification,A8,6bedf555bffb837990b9eb353447fa116eb9d2384770b1dd3de46d3c5901d4f4,The specification is sufficiently mature for its use in the development of products and services.,f6adf3fc-45e2-4cba-8fa1-8aaaf4b395e1,1,dc13194d-f4f4-41bc-8630-c7cccd2538ba,"FTPS was first published as a draft RFC in 1996, but the RFC was not finished until 2005. Since then, many implementations using FTPS have been done to secure FTP, which it proves that it is mature enough for the development of products and services.

FTPS IETF reference:
https://tools.ietf.org/html/rfc4217"
4a0145c17eaf18a255567874eb0907e74e9042e8424507439cf7138da9b10717,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),3.1.0,31/03/2020,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-09-30,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),e41213fb14c1adb9399c01ba2716777ad755f60c7900cc97cbd7d16bc774452c,a23e172b-7343-4adb-bff5-f62294da6a92,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),https://tools.ietf.org/html/rfc4217,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-09-30,Generic Specification,A9,d129862d6c9639e131c7d5eef095af16ef94d57ec0d52f955bf909ba8ec688e8,The specification has sufficient market acceptance for its use in the development of products and services.,7e78ddac-e9d3-436a-ac31-993d66f6f385,0,66d4f37d-9a82-4110-9b63-65f3c38cd0de,"Although FTPS is an alternative of FTP for a secure communication internet protocol and it has been supported by some commercial file transfer tools, SFTP is easier to implement and it works better over NATs and firewalls without the issues that hamper FTPS implementations. So, it does not have a complete market acceptance.

FTPS - Obsolescent Secure FTP:
https://www.ssh.com/ssh/ftp/ftps

FTPS IETF reference:
https://tools.ietf.org/html/rfc4217"
4a0145c17eaf18a255567874eb0907e74e9042e8424507439cf7138da9b10717,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),3.1.0,31/03/2020,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-09-30,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),e41213fb14c1adb9399c01ba2716777ad755f60c7900cc97cbd7d16bc774452c,a23e172b-7343-4adb-bff5-f62294da6a92,File Transfer Protocol over Transport Layer Security (FTPS or FTP over TLS),https://tools.ietf.org/html/rfc4217,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-09-30,Generic Specification,A10,21276471c1781fa2c7e78c8e03851e076b840beddbf5cf64f53b54b8855a01b8,The specification fosters the creation of innovative solutions.,30c1b822-576e-4b8a-8dd6-6d4d8b3a6fc7,0,aa96f2f9-9099-44af-867e-2cb07c10f184,"At the time of elaborating this assessment, FTPS does not foster the creation of innovative solutions. Since its publication in 2005 as an extension of FTP, it has been used to secure the ordinary protocol FTP. However, another FTP extension with the same purpose as this specification, is raising its usage and FTPS is getting obsolete.

FTPS - Obsolescent Secure FTP:
https://www.ssh.com/ssh/ftp/ftps

FTPS IETF reference:
https://tools.ietf.org/html/rfc4217"
