assessment_id,assessment_title,tool_version,tool_release_date,scenario,scenario_purpose,submitter_unit_id,L1,submitter_org_id,L2,L3,L4,L5,L6,L7,scenario_id,spec_id,distribution_id,P1,P2,sdo_id,P3,P4,P5,P6,P7,P8,P9,P10,C1,C2,C3,C4,C5,assessment_date,io_spec_type,criterion_camss_id,criterion_sha_id,criterion_description,score_id,score,statement_id,statement
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A1,2d94fbefdcc4c566f135fc475a1c159d175029719782a303705dfb2e4cada6a6,Has the specification been used for different implementations by different vendors/suppliers? ,2b9718fc-f256-47f1-aa2b-7bd33f8cf23d,1,1829068a-9275-4845-89f0-6a5a984386ca,"On the client-side, TLS 1.3 is supported by the Chrome® and Firefox® browsers. Microsoft®  announced implementation of version 1.3 in Q1 of 2019 for their office products. In addition, the three largest crypto libraries have indicated that they will support version 1.3, which also guarantees support at server level in the future. "
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A2,17edaee27de1ada5f8ee772a0aff160ecdce7a05ce9db18b9a2025f463d0e3a7,Does the implementation of the specification hamper interoperability with the implementation of existing European or international standards? ,e9dc51a3-bea6-43f1-ab98-1e76f54e42d4,0,a044753e-06e0-4c57-a040-812fdad25c36,There are no competitors for TLS 1.3 since no standards with overlapping functional scope have been found. No interoperability issues with the implementation of existing European or international standards exist.
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A3,8aee43521f6b3ab69785784831b651574a5496fd5996bb8c61a80e479f633fa0,Are you aware of public references of the respective specification by public authorities (especially policies or in procurements) ?,4a8cd351-fab2-43d9-b4f0-e7397b4b626a,1,553e84b7-a9e3-4973-b4c0-d001308d858f,"The Dutch National Cyber Security Centre prescribes the use of TLS 1.3 in the latest version of their Security Guidelines (advice on purchasing, drafting and reviewing configurations): 
https://www.ncsc.nl/documenten/publicaties/2019/mei/01/ict-beveiligingsrichtlijnen-voor-transport-layer-security-tls
"
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A4,f6669d041c301e6aadc132bb9de2d1d2f620f9fcb8b5d147c7b08c0393b53d0c,"Does the technical specification or standard cover areas different from areas addressed by technical specifications being under consideration to become a European standard? 
(i.e. technical specifications provided by a non-formal standardisation organisation, that is other than CEN, CENELEC or ETSI can be under consideration to become a European standard or alternatively an identified technical specification)",ce49e708-e441-4f62-bc7b-a0c5e2b686d8,0,bdc03b03-f455-48cc-8aa1-290c41249bb3,"TLS 1.3 provides secure internet connections, with the aim of secure data exchange between internet systems (such as websites or mail servers). The Enterprise Transport Security (ETS) technical specification from ETSI also works in that area, but does not cover the same level of security, it does not have the exact same application area."
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A5a.,c3d200f09880d91d08826557de1524471d65e2807cbd8bc6c5c2bbed77fe47ea,Is the adoption of new European Standards which cover the same areas as the proposed specification (or standard) foreseen within a reasonable timeframe? ,c2d1ac6c-9970-4195-a722-a12d8d4ed2bd,0,70471fde-2a19-45c8-b066-c5950ca5413c,"There is no adoption of competing, new European Standards foreseen covering the same area with the same level of security as TLS 1.3.   "
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A5b.,923825ea86a7939a1cbdcdeb83be96b047beaaeb51b65f1f119e75f841841181,Are there existing European standards with market uptake which cover the same areas as the proposed specification (or standard) being assessed?,ceb1d6d7-080c-4255-8625-92cde49a7465,0,0343bd44-30c9-456d-b31b-ff09a6384636,There are no existing European standards with market uptake covering the same area with the same level of security as TLS 1.3.
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A6,a085272697eadd8638ed45af45c77ae88aed7cadb14f84d957c5c3b2248bd986,Is the standards developing organisation a non-profit making organisation? ,c79a583c-57c9-4c7a-928b-252d7bec27c7,1,d7d0b13d-df6a-47ac-88e0-bc6a0d9fef6a,"IETF is a non-profit making organisation. It is large open community of network designers, operators, vendors, and researchers. It is open to any interested individual with the evolution of the Internet architecture and the smooth operation of the Internet._x000D_
See: https://www.ietf.org/rfc/rfc3935.txt"
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A7,4386f49ebcfb474f011867d54ec0e7a7c561f91c288f5809299a05d781432bf0,"Is participation in the creation process of the specification open to all interested parties (e.g. organisations, companies or individuals)?",63d2bd8e-198b-471d-9456-d9201f1f76f2,1,1fff1654-6398-4983-a227-d0d982067f98,"The IETF is completely open to newcomers. There is no formal membership, no membership fee, and nothing to sign. The IETF's standards development work is organized into 8 Areas Each Area has 1 or more Area Directors (ADs), which together comprise the Internet Engineering Steering Group (IESG). The IESG is responsible for technical management of IETF activities, the Internet standards process, and for the actions associated with entry into and movement along the Internet ''standards track'', including final approval of specifications as Internet Standards and publication as an RFC. Within each Area there are multiple Working Groups (WG). Each WG has one or more chairs who manage the work, and a written charter defining what the work is and when it is due. There are more than 100 WGs. The WGs produce Internet Drafts (I-Ds) which often lead to the publication of an Internet standard as an RFC._x000D_
See: http://www.ietf.org/newcomers.html "
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A8,2614723a75c6a002b733f97562482608046dd2e6da97e3073312dbbdaf482279,Are the specifications approved in a decision making process which aims at reaching consensus?,20772a67-1e6b-4fd6-9451-b59f6132ba93,1,2318e048-5af2-4a79-bb1a-924e8e5d9f14,"The IETF is a consensus-based group, and authority to act on behalf of the community requires a high degree of consensus and the continued consent of the community. The process of creating an Internet Standard is straightforward: a specification undergoes a period of development and several iterations of review by the Internet community and revision based upon experience, is adopted as a Standard by the appropriate body... and is published. In practice, the process is more complicated, due to (1) the difficulty of creating specifications of high technical quality; (2) the need to consider the interests of all of the affected parties; (3) the importance of establishing widespread community consensus; and (4) the difficulty of evaluating the utility of a particular specification for the Internet community. The goals of the Internet Standards Process are:_x000D_
- technical excellence_x000D_
- prior implementation and testing;_x000D_
- clear, concise, and easily understood documentation;_x000D_
- openness and fairness; and _x000D_
- timeliness_x000D_
The goal of technical competence, the requirement for prior implementation and testing, and the need to allow all interested parties to comment all require significant time and effort. The Internet Standards Process is intended to balance these conflicting goals. The process is believed to be as short and simple as possible without sacrificing technical excellence, thorough testing before adoption of a standard, or openness and fairness._x000D_
See:https://www.ietf.org/standards/process/"
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A9,d310596912dbc916997008f4aed16a81cf5e708cd907e3c53a2e4207468b468b,Is relevant documentation of the development and approval process of the specification archived and identified?,a6284b6f-7dd3-4bb1-bfe1-769d6582825d,1,cd24eb1a-4d00-431d-b140-209bcf502740,"All the IETF specifications are made available free of charge to the general public via the website. IETF drafts are published publicly discussions take place online in archived mailing lists. Moreover, the IETF Datatracker is the day-to-day front-end to the IETF database for people who work on IETF standards. It contains data about the documents, working groups, meetings, agendas, minutes, presentations, and more, of the IETF._x000D_
During the development of a specification, draft versions of the document are made available for informal review and comment by placing them in the IETF's Internet-Drafts directory. This makes an evolving working document readily available to a wide audience, facilitating the process of review and revision._x000D_
See:_x000D_
https://datatracker.ietf.org/_x000D_
http://www.ietf.org/id-info/"
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A10,5b29a4581c52656a3bcf08224b259c29610cb540c56af4512ebe0ded3adeeac1,Is information on (new) standardisation activities widely announced through suitable and accessible means?,af788e4e-4fd0-418a-bced-4272a5b29ad3,1,dc877c24-2423-4999-a5d6-4fdb39420b20,"The information on (new) standardisation activities is widely announced via the IETF websites and working group activities. There also is a mailing list one can subscribe to for announcements. This so-called IETF Announce list receives announcements about IETF meetings, the activities and actions of the IESG, the RFC Editor, the NomCom, and other announcements of interest to the IETF community._x000D_
See:_x000D_
https://www.ietf.org/how/lists/announcement/"
4853380a8abd17b4c87dd9dead6f7b5fdac2fd00ace3f68018c143834fbbe378,Transport Layer Security 1.3 (TLS 1.3),3.0.0,30/04/2019,MSP,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-03-31 00:00:00,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,8a916a4e691160766a614b39edf0854771934328f3feb60800f25e46b8d4ce62,7e2f2c71-3004-458b-8caf-24839c0f7624,Transport Layer Security 1.3 (TLS 1.3),https://datatracker.ietf.org/doc/rfc8446/ ,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,3/31/2020,,A11,ab118934e7af3d561b9036668a1de9f17c020207e8ebb0ed33d9405e12eeef4c,All relevant stakeholders can formally appeal or raise objections to the development and approval of specifications?  ,b5ef5880-2a89-4e94-a67e-df578e5a64b3,1,0aa13098-246e-4a45-8c97-ce519c133621,"IETF has a formal review and approval process so that all the relevant stakeholders can formally appeal or raise objections to the development and approval of specifications._x000D_
_x000D_
Each distinct version of an Internet standards-related specification is published as part of the Request for Comments (RFC) document series. This archival series is the official publication channel for Internet standards documents and other publications. _x000D_
_x000D_
During the development of a specification, draft versions of the document are made available for informal review and comment by placing them in the IETF's Internet-Drafts directory, which is replicated on a number of Internet hosts. This makes an evolving working document readily available to a wide audience, facilitating the process of review and revision.  _x000D_
_x000D_
See:_x000D_
https://www.ietf.org/standards/process/  _x000D_
https://tools.ietf.org/html/rfc2026 "
